id,name,winner_par,geometry,cent,x,y,swing1
E14001016,Warley,Labour,"list(c(0.161350179813486, 0.161350179813486, 0.17176675482816, 0.17176675482816, 0.161350179813486, 0.179172865474429, 0.189590851600179, 0.189590851600179, 0.179172865474429, 0.179172865474429))","c(0.166558467320823, 0.184381858537304)",166,184,
E14000562,"Birmingham, Hall Green",Labour,"list(c(0.150905700077294, 0.150905700077294, 0.161321604814208, 0.161321604814208, 0.150905700077294, 0.158372770722023, 0.168791074347765, 0.168791074347765, 0.158372770722023, 0.158372770722023))","c(0.156113652445751, 0.163581922534894)",156,163,
E14000931,Solihull,Conservative,"list(c(0.161321604814208, 0.161321604814208, 0.171739555662181, 0.171739555662181, 0.161321604814208, 0.158372770722023, 0.168791074347765, 0.168791074347765, 0.158372770722023, 0.158372770722023))","c(0.166530580238194, 0.163581922534894)",166,163,
E14000567,"Birmingham, Selly Oak",Labour,"list(c(0.140487047222784, 0.140487047222784, 0.150905700077294, 0.150905700077294, 0.140487047222784, 0.158372770722023, 0.168791074347765, 0.168791074347765, 0.158372770722023, 0.158372770722023))","c(0.145696373650039, 0.163581922534894)",145,163,
E14000568,"Birmingham, Yardley",Labour,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.168755937681986, 0.179172865474429, 0.179172865474429, 0.168755937681986, 0.168755937681986))","c(0.176975324557713, 0.173964401578208)",176,173,
E14000864,Norwich South,Labour,"list(c(0.275948344696729, 0.275948344696729, 0.28636495498918, 0.28636495498918, 0.275948344696729, 0.179172865474429, 0.189590851600179, 0.189590851600179, 0.179172865474429, 0.179172865474429))","c(0.281156649842955, 0.184381858537304)",281,184,
E14000816,Mid Norfolk,Conservative,"list(c(0.265529018015457, 0.265529018015457, 0.275948344696729, 0.275948344696729, 0.265529018015457, 0.179172865474429, 0.189590851600179, 0.189590851600179, 0.179172865474429, 0.179172865474429))","c(0.270738681356093, 0.184381858537304)",270,184,
E14000620,Carlisle,Conservative,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.377116516390398, 0.387533797223772, 0.387533797223772, 0.377116516390398, 0.377116516390398))","c(0.18739391040567, 0.382325156807085)",187,382,
S14000006,"Ayr, Carrick and Cumnock",SNP,"list(c(0.161350179813486, 0.17176675482816, 0.17176675482816, 0.161350179813486, 0.161350179813486, 0.439625175557314, 0.439625175557314, 0.429206342501717, 0.429206342501717, 0.439625175557314))","c(0.166558467320823, 0.434415759029515)",166,434,
S14000008,"Berwickshire, Roxburgh and Selkirk",SNP,"list(c(0.223876441011967, 0.223876441011967, 0.234293686304403, 0.234293686304403, 0.223876441011967, 0.429206518890606, 0.439625175557314, 0.439625175557314, 0.429206518890606, 0.429206518890606))","c(0.229085063658185, 0.43441584722396)",229,434,
S14000059,West Dunbartonshire,SNP,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.470879628612995, 0.481297403335259, 0.481297403335259, 0.470879628612995, 0.470879628612995))","c(0.208230535296043, 0.476088515974127)",208,476,
S14000014,"Dumfriesshire, Clydesdale and Tweeddale",Conservative,"list(c(0.171797446494052, 0.171797446494052, 0.182216949564208, 0.182216949564208, 0.171797446494052, 0.429207224446161, 0.439624152501759, 0.439624152501759, 0.429207224446161, 0.429207224446161))","c(0.17700719802913, 0.43441568847396)",177,434,
S14000027,Na h-Eileanan an Iar,SNP,"list(c(0.171846694270586, 0.171846694270586, 0.18226587984075, 0.18226587984075, 0.171846694270586, 0.528448693335447, 0.538864951113267, 0.538864951113267, 0.528448693335447, 0.528448693335447))","c(0.177056287055668, 0.533656822224357)",177,533,
S14000045,Midlothian,SNP,"list(c(0.161231999260915, 0.161231999260915, 0.171650655664426, 0.171650655664426, 0.161231999260915, 0.418788215001675, 0.429205319446162, 0.429205319446162, 0.418788215001675, 0.418788215001675))","c(0.166441327462671, 0.423996767223918)",166,423,
S14000020,East Lothian,SNP,"list(c(0.182194230675893, 0.182194230675893, 0.192612181523866, 0.192612181523866, 0.182194230675893, 0.41878719194612, 0.429206201390606, 0.429206201390606, 0.41878719194612, 0.41878719194612))","c(0.18740320609988, 0.423996696668363)",187,423,
S14000040,Kilmarnock and Loudoun,SNP,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.450042138890689, 0.460460795557397, 0.460460795557397, 0.450042138890689, 0.450042138890689))","c(0.208230535296043, 0.455251467224043)",208,455,
S14000019,"East Kilbride, Strathaven and Lesmahagow",SNP,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.450042138890689, 0.460460795557397, 0.460460795557397, 0.450042138890689, 0.450042138890689))","c(0.19781325472583, 0.455251467224043)",197,455,
S14000047,Motherwell and Wishaw,SNP,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.460402199168508, 0.470821208612995, 0.470821208612995, 0.460402199168508, 0.460402199168508))","c(0.208230535296043, 0.465611703890752)",208,465,
S14000003,Airdrie and Shotts,SNP,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.439625175557314, 0.450042138890689, 0.450042138890689, 0.439625175557314, 0.439625175557314))","c(0.18739391040567, 0.444833657224002)",187,444,
S14000044,Livingston,SNP,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.439625175557314, 0.450042138890689, 0.450042138890689, 0.439625175557314, 0.439625175557314))","c(0.19781325472583, 0.444833657224002)",197,444,
S14000023,Edinburgh North and Leith,SNP,"list(c(0.213438487664499, 0.213438487664499, 0.223855768234712, 0.223855768234712, 0.213438487664499, 0.439625175557314, 0.450042138890689, 0.450042138890689, 0.439625175557314, 0.439625175557314))","c(0.218647127949606, 0.444833657224002)",218,444,
S14000043,Linlithgow and East Falkirk,SNP,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.439625175557314, 0.450042138890689, 0.450042138890689, 0.439625175557314, 0.439625175557314))","c(0.176975324557713, 0.444833657224002)",176,444,
S14000028,Falkirk,SNP,"list(c(0.213438487664499, 0.213438487664499, 0.223855768234712, 0.223855768234712, 0.213438487664499, 0.460402199168508, 0.470821208612995, 0.470821208612995, 0.460402199168508, 0.460402199168508))","c(0.218647127949606, 0.465611703890752)",218,465,
S14000041,Kirkcaldy and Cowdenbeath,SNP,"list(c(0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.192603926524075, 0.429206342501717, 0.429206342501717, 0.41878719194612, 0.41878719194612, 0.429206342501717))","c(0.19781325472583, 0.423996767223918)",197,423,
S14000017,Dunfermline and West Fife,SNP,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.41878719194612, 0.429206342501717, 0.429206342501717, 0.41878719194612, 0.41878719194612))","c(0.208230535296043, 0.423996767223918)",208,423,
S14000021,East Renfrewshire,SNP,"list(c(0.161350179813486, 0.161350179813486, 0.17176675482816, 0.17176675482816, 0.161350179813486, 0.450042138890689, 0.460460795557397, 0.460460795557397, 0.450042138890689, 0.450042138890689))","c(0.166558467320823, 0.455251467224043)",166,455,
S14000052,Paisley and Renfrewshire North,SNP,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.481297403335259, 0.491713661113078, 0.491713661113078, 0.481297403335259, 0.481297403335259))","c(0.19781325472583, 0.486505532224168)",197,486,
S14000053,Paisley and Renfrewshire South,SNP,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.481297403335259, 0.491713661113078, 0.491713661113078, 0.481297403335259, 0.481297403335259))","c(0.18739391040567, 0.486505532224168)",187,486,
S14000010,Central Ayrshire,SNP,"list(c(0.161350179813486, 0.161350179813486, 0.17176675482816, 0.17176675482816, 0.161350179813486, 0.439625175557314, 0.450042138890689, 0.450042138890689, 0.439625175557314, 0.439625175557314))","c(0.166558467320823, 0.444833657224002)",166,444,
S14000048,North Ayrshire and Arran,SNP,"list(c(0.150931876187744, 0.150931876187744, 0.161350179813486, 0.161350179813486, 0.150931876187744, 0.450041786112911, 0.460461113057397, 0.460461113057397, 0.450041786112911, 0.450041786112911))","c(0.156141028000615, 0.455251449585154)",156,455,
S14000011,"Coatbridge, Chryston and Bellshill",SNP,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.470879628612995, 0.481297403335259, 0.481297403335259, 0.470879628612995, 0.470879628612995))","c(0.19781325472583, 0.476088515974127)",197,476,
S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",SNP,"list(c(0.150931876187744, 0.161350179813486, 0.161350179813486, 0.150931876187744, 0.150931876187744, 0.481297403335259, 0.481297403335259, 0.470879628612995, 0.470879628612995, 0.481297403335259))","c(0.156141028000615, 0.476088515974127)",156,476,
S14000018,East Dunbartonshire,SNP,"list(c(0.213438487664499, 0.213438487664499, 0.223855768234712, 0.223855768234712, 0.213438487664499, 0.470879628612995, 0.481297403335259, 0.481297403335259, 0.470879628612995, 0.470879628612995))","c(0.218647127949606, 0.476088515974127)",218,476,
S14000022,Edinburgh East,SNP,"list(c(0.223841974623949, 0.223841974623949, 0.23426063102746, 0.23426063102746, 0.223841974623949, 0.439625351946203, 0.4500419625018, 0.4500419625018, 0.439625351946203, 0.439625351946203))","c(0.229051302825705, 0.444833657224002)",229,444,
S14000026,Edinburgh West,SNP,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.439625175557314, 0.450042138890689, 0.450042138890689, 0.439625175557314, 0.439625175557314))","c(0.208230535296043, 0.444833657224002)",208,444,
S14000025,Edinburgh South West,SNP,"list(c(0.203022582927586, 0.203022582927586, 0.213438487664499, 0.213438487664499, 0.203022582927586, 0.429206342501717, 0.439625175557314, 0.439625175557314, 0.429206342501717, 0.429206342501717))","c(0.208230535296043, 0.434415759029516)",208,434,
S14000024,Edinburgh South,Labour,"list(c(0.213438487664499, 0.213438487664499, 0.223855768234712, 0.223855768234712, 0.213438487664499, 0.429206342501717, 0.439625175557314, 0.439625175557314, 0.429206342501717, 0.429206342501717))","c(0.218647127949606, 0.434415759029516)",218,434,
S14000036,Glenrothes,SNP,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.429206342501717, 0.439625175557314, 0.439625175557314, 0.429206342501717, 0.429206342501717))","c(0.19781325472583, 0.434415759029515)",197,434,
S14000038,Inverclyde,SNP,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.481297403335259, 0.491713661113078, 0.491713661113078, 0.481297403335259, 0.481297403335259))","c(0.176975324557713, 0.486505532224168)",176,486,
S14000042,Lanark and Hamilton East,SNP,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.450042138890689, 0.460460795557397, 0.460460795557397, 0.450042138890689, 0.450042138890689))","c(0.18739391040567, 0.455251467224043)",187,455,
S14000056,Rutherglen and Hamilton West,SNP,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.450042138890689, 0.460460795557397, 0.460460795557397, 0.450042138890689, 0.450042138890689))","c(0.176975324557713, 0.455251467224043)",176,455,
S14000032,Glasgow North East,SNP,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.470879628612995, 0.481297403335259, 0.481297403335259, 0.470879628612995, 0.470879628612995))","c(0.18739391040567, 0.476088515974127)",187,476,
S14000030,Glasgow East,SNP,"list(c(0.192603926524075, 0.192603926524075, 0.203022582927586, 0.203022582927586, 0.192603926524075, 0.460402199168508, 0.470821208612995, 0.470821208612995, 0.460402199168508, 0.460402199168508))","c(0.19781325472583, 0.465611703890752)",197,465,
S14000031,Glasgow North,SNP,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.470879628612995, 0.481297403335259, 0.481297403335259, 0.470879628612995, 0.470879628612995))","c(0.176975324557713, 0.476088515974127)",176,476,
S14000034,Glasgow South,SNP,"list(c(0.17176675482816, 0.17176675482816, 0.182183894287265, 0.182183894287265, 0.17176675482816, 0.460402199168508, 0.470821208612995, 0.470821208612995, 0.460402199168508, 0.460402199168508))","c(0.176975324557713, 0.465611703890752)",176,465,
S14000033,Glasgow North West,SNP,"list(c(0.161350179813486, 0.161350179813486, 0.17176675482816, 0.17176675482816, 0.161350179813486, 0.470879628612995, 0.481297403335259, 0.481297403335259, 0.470879628612995, 0.470879628612995))","c(0.166558467320823, 0.476088515974127)",166,476,
S14000035,Glasgow South West,SNP,"list(c(0.17176675482816, 0.17176675482816, 0.161350179813486, 0.161350179813486, 0.17176675482816, 0.470821208612995, 0.460402199168508, 0.460402199168508, 0.470821208612995, 0.470821208612995))","c(0.166558467320823, 0.465611703890752)",166,465,
S14000029,Glasgow Central,SNP,"list(c(0.182183894287265, 0.182183894287265, 0.192603926524075, 0.192603926524075, 0.182183894287265, 0.460402199168508, 0.470821208612995, 0.470821208612995, 0.460402199168508, 0.460402199168508))","c(0.18739391040567, 0.465611703890752)",187,465,
W07000048,Swansea East,Labour,"list(c(0.0675856941262454, 0.0675856941262454, 0.0780045269186408, 0.0780045269186408, 0.0675856941262454, 0.147913439041762, 0.158332095445273, 0.158332095445273, 0.147913439041762, 0.147913439041762))","c(0.0727951105224431, 0.153122767243517)",72,153,
E14000961,St Austell and Newquay,Conservative,"list(c(0.0259072944445481, 0.0259072944445481, 0.036326479360239, 0.036326479360239, 0.0259072944445481, 0.0437782041720224, 0.0541975661310711, 0.0541975661310711, 0.0437782041720224, 0.0437782041720224))","c(0.0311168869023936, 0.0489878851515467)",31,48,
E14000838,North Devon,Conservative,"list(c(0.0571687663338019, 0.0571687663338019, 0.0675856941262454, 0.0675856941262454, 0.0571687663338019, 0.0749935333835817, 0.0854114842315549, 0.0854114842315549, 0.0749935333835817, 0.0749935333835817))","c(0.0623772302300237, 0.0802025088075683)",62,80,
E14000702,Filton and Bradley Stoke,Conservative,"list(c(0.0884178563778418, 0.0884178563778418, 0.0988361600035839, 0.0988361600035839, 0.0884178563778418, 0.0958308461906036, 0.106248126760816, 0.106248126760816, 0.0958308461906036, 0.0958308461906036))","c(0.0936270081907128, 0.10103948647571)",93,101,
E14000635,Chippenham,Conservative,"list(c(0.10925294668492, 0.10925294668492, 0.119672100000479, 0.119672100000479, 0.10925294668492, 0.074992827828044, 0.0854118370093238, 0.0854118370093238, 0.074992827828044, 0.074992827828044))","c(0.114462523342699, 0.0802023324186839)",114,80,
E14000535,Ashfield,Labour,"list(c(0.234275094915984, 0.234275094915984, 0.244693081041734, 0.244693081041734, 0.234275094915984, 0.231264101380925, 0.2416820583343, 0.2416820583343, 0.231264101380925, 0.231264101380925))","c(0.239484087978859, 0.236473079857612)",239,236,
E14000629,Chelsea and Fulham,Conservative,"list(c(0.24473096937411, 0.24473096937411, 0.255149625777621, 0.255149625777621, 0.24473096937411, 0.0958308461906036, 0.106248126760816, 0.106248126760816, 0.0958308461906036, 0.0958308461906036))","c(0.249940297575866, 0.10103948647571)",249,101,
E14000811,Meon Valley,Conservative,"list(c(0.161369123979674, 0.161369123979674, 0.171785734272126, 0.171785734272126, 0.161369123979674, 0.074992827828044, 0.0854118370093238, 0.0854118370093238, 0.074992827828044, 0.074992827828044))","c(0.1665774291259, 0.0802023324186839)",166,80,
E14000989,Telford,Conservative,"list(c(0.150945987298498, 0.150945987298498, 0.161363973424249, 0.161363973424249, 0.150945987298498, 0.200010536111911, 0.210428834684962, 0.210428834684962, 0.200010536111911, 0.200010536111911))","c(0.156154980361374, 0.205219685398437)",156,205,
E14000599,Bristol East,Labour,"list(c(0.109257920851461, 0.109257920851461, 0.119676400866087, 0.119676400866087, 0.109257920851461, 0.0854118370093238, 0.0958308461906036, 0.0958308461906036, 0.0854118370093238, 0.0854118370093238))","c(0.114467160858774, 0.0906213415999637)",114,90,
